Customer_Name,Customer_Latitude,Customer_Longitude,Customer_Demand,Clustomer_ID,Distance_to_Clustomer,
CZ_KISSIMMEE_FL,28.29443,-81.40674,6846.00000,Clustomer_45,19.48500
CZ_ORLANDO_FL,28.54034,-81.37627,3972.00000,Clustomer_45,0.00000
CZ_ELIZABETH_NJ,40.66658,-74.20846,2082.00000,Clustomer_46,11.04600
CZ_NEWARK_NJ,40.73118,-74.17365,4620.00000,Clustomer_46,6.81200
CZ_JERSEY CITY_NJ,40.75362,-74.06342,4128.00000,Clustomer_46,0.00000
CZ_NEW YORK_NY,40.74928,-73.99259,136251.00000,Clustomer_46,4.24100
CZ_PATERSON_NJ,40.91630,-74.16209,2436.00000,Clustomer_46,14.09900
CZ_BUFFALO_NY,42.89557,-78.88280,4356.00000,Clustomer_47,18.63800
CZ_NIAGARA FALLS_NY,43.09548,-79.05582,6513.00000,Clustomer_47,0.00000
CZ_LAS VEGAS_NV,36.16960,-115.13302,9729.00000,Clustomer_48,0.00000
CZ_NORTH LAS VEGAS_NV,36.20175,-115.11247,3615.00000,Clustomer_48,2.85000
CZ_HENDERSON_NV,36.03464,-114.97578,4296.00000,Clustomer_48,14.60000
CZ_PORTLAND_OR,45.51155,-122.68388,9729.00000,Clustomer_49,0.00000
CZ_VANCOUVER_WA,45.63188,-122.67591,2697.00000,Clustomer_49,9.48900
CZ_GRESHAM_OR,45.50522,-122.42605,1761.00000,Clustomer_49,14.24200
CZ_GARDEN GROVE_CA,33.78364,-117.95221,2847.00000,Clustomer_50,6.27900
CZ_HUNTINGTON BEACH_CA,33.71565,-118.01062,3168.00000,Clustomer_50,9.88000
CZ_COSTA MESA_CA,33.67752,-117.92112,1833.00000,Clustomer_50,6.75300
CZ_ORANGE_CA,33.78783,-117.85564,2274.00000,Clustomer_50,3.07300
CZ_SANTA ANA_CA,33.74968,-117.86546,5409.00000,Clustomer_50,0.00000
CZ_IRVINE_CA,33.72096,-117.78231,3540.00000,Clustomer_50,5.89800
CZ_ANAHEIM_CA,33.84719,-117.93476,5604.00000,Clustomer_50,8.92100
CZ_FULLERTON_CA,33.88393,-117.87436,2253.00000,Clustomer_50,10.59100
CZ_NEWBURGH_NY,41.49994,-74.01023,12167.00000,Clustomer_51,16.97000
CZ_POUGHKEEPSIE_NY,41.70671,-73.92937,6412.00000,Clustomer_51,0.00000
CZ_ALBANY_NY,42.65155,-73.75521,4148.00000,Clustomer_52,16.60800
CZ_SCHENECTADY_NY,42.81225,-73.94102,6877.00000,Clustomer_52,0.00000
CZ_GLENDALE_AZ,33.53135,-112.18993,3780.00000,Clustomer_53,6.20000
CZ_PEORIA_AZ,33.57723,-112.26667,2568.00000,Clustomer_53,0.00000
CZ_SURPRISE_AZ,33.63882,-112.38779,1959.00000,Clustomer_53,9.31000
CZ_BESSEMER_AL,33.40203,-86.95399,12506.00000,Clustomer_54,13.61100
CZ_BIRMINGHAM_AL,33.51908,-86.80163,3537.00000,Clustomer_54,0.00000
CZ_FORT PIERCE_FL,27.44865,-80.32661,13809.00000,Clustomer_55,0.00000
CZ_PORT SAINT LUCIE_FL,27.28990,-80.29517,2742.00000,Clustomer_55,12.69700
CZ_HOUSTON_TX,29.76527,-95.36577,34992.00000,Clustomer_56,0.00000
CZ_PASADENA_TX,29.69319,-95.20105,2484.00000,Clustomer_56,12.61700
CZ_MINNEAPOLIS_MN,44.98499,-93.27071,6375.00000,Clustomer_57,0.00000
CZ_SAINT PAUL_MN,44.94339,-93.09648,4752.00000,Clustomer_57,10.24900
CZ_WEST JORDAN_UT,40.62245,-111.93446,1728.00000,Clustomer_58,5.82300
CZ_WEST VALLEY CITY_UT,40.69421,-111.95789,2157.00000,Clustomer_58,0.00000
CZ_SALT LAKE CITY_UT,40.76495,-111.89814,3108.00000,Clustomer_58,6.61600
CZ_OXNARD_CA,34.19789,-119.18105,3297.00000,Clustomer_59,9.75600
CZ_SAN BUENAVENTURA _CA,34.28082,-119.29232,1773.00000,Clustomer_59,0.00000
CZ_LANCASTER_CA,34.69806,-118.14100,2610.00000,Clustomer_60,0.00000
CZ_PALMDALE_CA,34.57978,-118.11182,2547.00000,Clustomer_60,9.50700
CZ_CAPE CORAL_FL,26.56368,-81.95499,2571.00000,Clustomer_61,8.62600
CZ_FORT MYERS_FL,26.64084,-81.86808,9408.00000,Clustomer_61,0.00000
CZ_CHULA VISTA_CA,32.64090,-117.08428,4065.00000,Clustomer_62,7.83500
CZ_SAN DIEGO_CA,32.71653,-117.16102,21789.00000,Clustomer_62,0.00000
CZ_ARLINGTON_VA,38.89033,-77.08873,3459.00000,Clustomer_63,3.48100
CZ_WASHINGTON_D.C.,38.89037,-77.03196,10029.00000,Clustomer_63,0.00000
CZ_ALEXANDRIA_VA,38.82373,-77.05608,2334.00000,Clustomer_63,5.45400
CZ_COUNCIL BLUFFS_IA,41.25775,-95.85121,11119.00000,Clustomer_64,5.29600
CZ_OMAHA_NE,41.26068,-95.94056,6816.00000,Clustomer_64,0.00000
CZ_ALLENTOWN_PA,40.60127,-75.47495,1968.00000,Clustomer_65,0.00000
CZ_ANN ARBOR_MI,42.28085,-83.75880,1899.00000,Clustomer_66,0.00000
CZ_BALTIMORE_MD,39.29291,-76.62033,10350.00000,Clustomer_67,0.00000
CZ_CLARKSVILLE_TN,36.52421,-87.35514,2214.00000,Clustomer_68,0.00000
CZ_DESERT HOT SPRINGS_CA,33.96145,-116.51050,9754.00000,Clustomer_69,0.00000
CZ_HOMESTEAD_FL,25.47623,-80.46565,5254.00000,Clustomer_70,0.00000
CZ_NEW LONDON_CT,41.35644,-72.09647,12070.00000,Clustomer_71,0.00000
CZ_PROVO_UT,40.23711,-111.66569,1875.00000,Clustomer_72,0.00000
CZ_SALEM_OR,44.94043,-123.03316,2577.00000,Clustomer_73,0.00000
CZ_SANTA ROSA_CA,38.44907,-122.73278,2796.00000,Clustomer_74,0.00000
CZ_TACOMA_WA,47.25261,-122.43704,3306.00000,Clustomer_75,0.00000
CZ_TRENTON_NJ,40.21788,-74.75940,7348.00000,Clustomer_76,0.00000
CZ_VICTORVILLE_CA,34.50853,-117.32874,1932.00000,Clustomer_77,0.00000
CZ_WORCESTER_MA,42.26217,-71.80282,3018.00000,Clustomer_78,0.00000
CZ_ABILENE_TX,32.52945,-99.60001,1950.00000,Clustomer_79,0.00000
CZ_ALBUQUERQUE_NM,35.09253,-106.64297,9099.00000,Clustomer_80,0.00000
CZ_AMARILLO_TX,35.20493,-101.84081,3177.00000,Clustomer_81,0.00000
CZ_ATHENS _GA,34.03731,-83.33783,1923.00000,Clustomer_82,0.00000
CZ_ATLANTA_GA,33.75502,-84.39059,6999.00000,Clustomer_83,0.00000
CZ_AUGUSTA _GA,33.47078,-81.95994,3264.00000,Clustomer_84,0.00000
CZ_AUSTIN_TX,30.22080,-97.74844,13173.00000,Clustomer_85,0.00000
CZ_BAKERSFIELD_CA,35.37957,-119.02238,5790.00000,Clustomer_86,0.00000
CZ_BATON ROUGE_LA,30.44963,-91.18821,3825.00000,Clustomer_87,0.00000
CZ_BEAUMONT_TX,30.08316,-94.10336,1971.00000,Clustomer_88,0.00000
CZ_BILLINGS_MT,45.78321,-108.50853,1737.00000,Clustomer_89,0.00000
CZ_BOISE_ID,43.61686,-116.20158,3429.00000,Clustomer_90,0.00000
CZ_BROWNSVILLE_TX,25.90662,-97.49932,2916.00000,Clustomer_91,0.00000
CZ_CARBONDALE_IL,37.72730,-89.21580,7715.00000,Clustomer_92,0.00000
CZ_CEDAR RAPIDS_IA,41.97505,-91.66310,2106.00000,Clustomer_93,0.00000
CZ_CHARLESTON_SC,32.77917,-79.93314,2001.00000,Clustomer_94,0.00000
CZ_CHARLOTTE_NC,35.18975,-80.91206,12189.00000,Clustomer_95,0.00000
CZ_CHATTANOOGA_TN,35.04478,-85.30875,2796.00000,Clustomer_96,0.00000
CZ_CINCINNATI_OH,39.10189,-84.51320,4950.00000,Clustomer_97,0.00000
CZ_COLUMBIA_MO,38.95136,-92.32200,1809.00000,Clustomer_98,0.00000
CZ_COLUMBUS_GA,32.47943,-84.97281,3165.00000,Clustomer_99,0.00000
CZ_COLUMBUS_OH,39.96199,-83.00275,13116.00000,Clustomer_100,0.00000
CZ_DANVILLE_IL,40.15946,-87.63043,7845.00000,Clustomer_101,0.00000
CZ_DAYTON_OH,39.75770,-84.17847,2358.00000,Clustomer_102,0.00000
CZ_DAYTONA BEACH_FL,29.20357,-81.03940,13436.00000,Clustomer_103,0.00000
CZ_DES MOINES_IA,41.59941,-93.61957,3390.00000,Clustomer_104,0.00000
CZ_EL PASO_TX,31.75750,-106.48203,10818.00000,Clustomer_105,0.00000
CZ_ERIE_PA,42.12431,-80.08356,1695.00000,Clustomer_106,0.00000
CZ_EUGENE_OR,44.04513,-123.08826,2604.00000,Clustomer_107,0.00000
CZ_EVANSVILLE_IN,37.97424,-87.56835,1956.00000,Clustomer_108,0.00000
CZ_FARGO_ND,46.88183,-96.78984,1758.00000,Clustomer_109,0.00000
CZ_FARMINGTON_NM,36.72814,-108.20569,6362.00000,Clustomer_110,0.00000
CZ_FAYETTEVILLE_NC,35.04758,-78.87491,3345.00000,Clustomer_111,0.00000
CZ_FORT COLLINS_CO,40.57654,-105.09612,2400.00000,Clustomer_112,0.00000
CZ_FORT WAYNE_IN,41.08026,-85.13831,4227.00000,Clustomer_113,0.00000
CZ_FRESNO_CA,36.84084,-119.79591,8244.00000,Clustomer_114,0.00000
CZ_GAINESVILLE_FL,29.65022,-82.33128,2073.00000,Clustomer_115,0.00000
CZ_GRAND RAPIDS_MI,42.97035,-85.67245,3135.00000,Clustomer_116,0.00000
CZ_GREEN BAY_WI,44.51300,-88.01001,1734.00000,Clustomer_117,0.00000
CZ_HARRISBURG_PA,40.25986,-76.88223,2119.00000,Clustomer_118,0.00000
CZ_HOT SPRINGS_AR,34.50944,-93.05222,4710.00000,Clustomer_119,0.00000
CZ_HUNTSVILLE_AL,34.72797,-86.58411,3003.00000,Clustomer_120,0.00000
CZ_INDIANAPOLIS_IN,39.77473,-86.09322,13674.00000,Clustomer_121,0.00000
CZ_JACKSON_MS,32.29866,-90.18411,2892.00000,Clustomer_122,0.00000
CZ_JACKSONVILLE_FL,30.33876,-81.77068,13695.00000,Clustomer_123,0.00000
CZ_KILLEEN_TX,31.11964,-97.72549,2133.00000,Clustomer_124,0.00000
CZ_KNOXVILLE_TN,35.96062,-83.91932,2982.00000,Clustomer_125,0.00000
CZ_LAFAYETTE_LA,30.22242,-92.01364,2010.00000,Clustomer_126,0.00000
CZ_LAREDO_TX,27.50875,-99.50890,3936.00000,Clustomer_127,0.00000
CZ_LEXINGTON_KY,38.03128,-84.48747,4929.00000,Clustomer_128,0.00000
CZ_LINCOLN_NE,40.81702,-96.71091,4305.00000,Clustomer_129,0.00000
CZ_LOUISVILLE_KY,38.24343,-85.76386,9957.00000,Clustomer_130,0.00000
CZ_LUBBOCK_TX,33.58454,-101.86346,3825.00000,Clustomer_131,0.00000
CZ_MADISON_WI,43.07265,-89.38135,3888.00000,Clustomer_132,0.00000
CZ_MCALLEN_TX,26.20577,-98.23542,2166.00000,Clustomer_133,0.00000
CZ_MIDLAND_TX,32.00373,-102.07809,1851.00000,Clustomer_134,0.00000
CZ_MILWAUKEE_WI,43.03463,-87.91508,9915.00000,Clustomer_135,0.00000
CZ_MOBILE_AL,30.69608,-88.04374,3252.00000,Clustomer_136,0.00000
CZ_MONTGOMERY_AL,32.37436,-86.31148,3429.00000,Clustomer_137,0.00000
CZ_MYRTLE BEACH_SC,33.69356,-78.88266,12608.00000,Clustomer_138,0.00000
CZ_NACOGDOCHES_TX,31.60358,-94.65562,7694.00000,Clustomer_139,0.00000
CZ_NEW ORLEANS_LA,29.95695,-90.07577,5730.00000,Clustomer_140,0.00000
CZ_PALM BAY_FL,28.03650,-80.61250,1719.00000,Clustomer_141,0.00000
CZ_PEORIA_IL,40.68447,-89.59431,1917.00000,Clustomer_142,0.00000
CZ_PITTSBURGH_PA,40.46815,-79.96154,5094.00000,Clustomer_143,0.00000
CZ_RENO_NV,39.52598,-119.81291,41130.00000,Clustomer_144,0.00000
CZ_RICHMOND_VA,37.53926,-77.43800,3405.00000,Clustomer_145,0.00000
CZ_ROCHESTER_MN,44.03084,-92.47303,1779.00000,Clustomer_146,0.00000
CZ_ROCHESTER_NY,43.15580,-77.61632,3510.00000,Clustomer_147,0.00000
CZ_ROCKFORD_IL,42.28355,-89.11958,2547.00000,Clustomer_148,0.00000
CZ_SAINT LOUIS _MO,38.63156,-90.19373,5322.00000,Clustomer_149,0.00000
CZ_SALINAS_CA,36.67544,-121.65514,2508.00000,Clustomer_150,0.00000
CZ_SALISBURY_MD,38.36573,-75.59532,12647.00000,Clustomer_151,0.00000
CZ_SAN ANTONIO_TX,29.47627,-98.53166,22122.00000,Clustomer_152,0.00000
CZ_SAVANNAH_GA,32.07498,-81.09281,2271.00000,Clustomer_153,0.00000
CZ_SHREVEPORT_LA,32.51039,-93.75056,3321.00000,Clustomer_154,0.00000
CZ_SIOUX FALLS_SD,43.54436,-96.72377,2565.00000,Clustomer_155,0.00000
CZ_SOUTH BEND_IN,41.67538,-86.25603,1686.00000,Clustomer_156,0.00000
CZ_SPARTANBURG_SC,34.94825,-81.93487,3927.00000,Clustomer_157,0.00000
CZ_SPOKANE_WA,47.65798,-117.42537,3483.00000,Clustomer_158,0.00000
CZ_SPRINGFIELD_IL,39.79939,-89.64899,1938.00000,Clustomer_159,0.00000
CZ_SPRINGFIELD_MO,37.21538,-93.29429,2658.00000,Clustomer_160,0.00000
CZ_SYRACUSE_NY,43.04576,-76.15223,2421.00000,Clustomer_161,0.00000
CZ_TALLAHASSEE_FL,30.44119,-84.28060,3024.00000,Clustomer_162,0.00000
CZ_TEXARKANA_TX,33.42558,-94.04825,2239.00000,Clustomer_163,0.00000
CZ_TOLEDO_OH,41.64127,-83.54559,4788.00000,Clustomer_164,0.00000
CZ_TOPEKA_KS,39.05319,-95.67261,2124.00000,Clustomer_165,0.00000
CZ_TUCSON_AZ,32.21589,-110.96896,8670.00000,Clustomer_166,0.00000
CZ_TULSA_OK,36.15100,-95.99490,6531.00000,Clustomer_167,0.00000
CZ_VISALIA_CA,36.31911,-119.33043,2073.00000,Clustomer_168,0.00000
CZ_WACO_TX,31.55524,-97.13560,2079.00000,Clustomer_169,0.00000
CZ_WICHITA FALLS_TX,33.90883,-98.49450,1743.00000,Clustomer_170,0.00000
CZ_WICHITA_KS,37.68978,-97.34171,6372.00000,Clustomer_171,0.00000
CZ_WILMINGTON_NC,34.24150,-77.93399,1776.00000,Clustomer_172,0.00000
CZ_YOUNGSTOWN_OH,41.09810,-80.65079,6954.00000,Clustomer_173,0.00000
